,Visitor,Browser
60312,4122625328537483450,Firefox
60313,2004410431585304061,Chrome
60314,2569521853470839042,Safari
60315,1650336499987864733,Chrome
60316,89778154392467232,Chrome
60317,9710947198208881276,Firefox
60318,9827132770915934584,Safari
60319,3470959749707664794,Safari
60320,1826133807684447811,Chrome
60321,239846299899589311,Safari
60322,3993703392778016201,Safari
60323,4505299944825611135,Chrome
60324,6681669818820583703,Safari
60325,4398938322079305984,Firefox
60326,1090725815213345818,Safari
60327,9223023234416965762,Safari
60328,777088312788454050,Chrome
60329,5863537754695475149,Safari
60330,2740719772396039921,Safari
60331,8027349349101595601,Chrome
60332,9156543939263223270,Safari
60333,6982004455964392067,Chrome
60334,1642244321897983217,Safari
60335,3413014519965952200,Edge
60336,5954178514614911886,Internet Explorer
60337,9898996106883562113,Chrome
60338,7716382200609960523,Firefox
60339,875517489923473875,Safari (in-app)
60340,833909542442580828,Chrome
60341,32938936172013542,Chrome
60342,5567403825733486564,Opera
60343,5669948574894640071,Internet Explorer
60344,5573862174429372873,Chrome
60345,2541236953467756229,Chrome
60346,379879185408564362,YaBrowser
60347,7065277634532433497,Chrome
60348,1627555493229243184,Safari
60349,4410914033562477407,Safari
60350,86756326938436913,Safari
60351,6105225369885292630,Safari
60352,2385948975328980507,Chrome
60353,3867404919124376659,Chrome
60354,2166922999441590715,Chrome
60355,2046539531596395887,Safari
60356,7319356987246806442,Chrome
60357,932629214204710872,Safari
60358,5089063938026896022,Safari
60359,6952374078527302539,Chrome
60360,7913806284709402291,Chrome
60361,8776152492965790625,Chrome
60362,6375126244551016798,Chrome
60363,65438641635515502,Chrome
60364,9223793180404181009,Chrome
60365,9442771738885194344,Edge
60366,5017458134662523010,Chrome
60367,6998216102638695769,Chrome
60368,6037935933411731075,Safari
60369,3067013130756893936,Safari
60370,9307669177815709396,Chrome
60371,7956334877167267979,Safari
60372,4994187423448077065,Safari
60373,9045563885450777623,Chrome
60374,2094211690318023179,Safari
60375,4396052582991151577,Chrome
60376,41966506686891684,Chrome
60377,3979458907443478751,Chrome
60378,2725259496569764651,Safari
60379,9149447426672816930,Chrome
60380,7845529101714692500,Chrome
60381,7538821223213304251,Chrome
60382,8691812549417049922,Chrome
60383,3794551908528947096,Chrome
60384,213086096545214440,Chrome
60385,4891612042723973256,Chrome
60386,1176244038397660908,Chrome
60387,449857772577983237,Edge
60388,9835416137626388775,Safari
60389,815254847100310062,Opera
60390,5637775040848399821,Opera
60391,9082661839087802083,Chrome
60392,2095259118451320493,Safari
60393,9146291624158388696,Safari
60394,7872478169069895176,Safari
60395,6035839083942491412,Chrome
60396,4831200400942042392,Chrome
60397,9936798639463169114,Chrome
60398,5235345855455525778,Chrome
60399,63924469039652187,Chrome
60400,5025976666826120299,Chrome
60401,233568982269214402,Safari
60402,4205953915247112440,Safari
60403,7669303403521006626,Amazon Silk
60404,7128578896326008109,Chrome
60405,3568595788288449093,Safari
60406,4012807197664288976,Chrome
60407,2592031486326505899,Safari
60408,3254641593154045955,Safari
60409,8338401992223949633,Chrome
60410,20245772072412523,Chrome
60411,2918171048658563655,Chrome
60412,6553997750949544871,Opera
60413,7759238709951920065,Chrome
60414,8386581958425182534,Chrome
60415,1603592447925025272,Chrome
60416,871146222741995045,Chrome
60417,8445336147279932166,Edge
60418,7065277634532433497,Chrome
60419,3871290152988738284,Chrome
60420,7102120313345476385,Chrome
60421,3538116036011124887,Chrome
60422,866175515063722665,Chrome
60423,683587295207259135,Safari
60424,1058451812932717184,Opera Mini
60425,6854986156100706960,Edge
60426,2762618945103624388,Chrome
60427,7321296230388177528,Chrome
60428,141110593224871585,Chrome
60429,12853079978277421,Firefox
60430,823036940832678341,Firefox
60431,6375223733687797676,Chrome
60432,7260127685559975007,Internet Explorer
60433,389816989063056053,Chrome
60434,9283837604660716391,Safari (in-app)
60435,172841575746383310,Chrome
60436,9444822909048653284,Chrome
60437,1997519232975619909,Chrome
60438,9651964749834724973,Safari
60439,9404597902361418076,Safari
60440,6301086641857796085,Safari
60441,2176452976683416235,Internet Explorer
60442,5695184778522040821,Chrome
60443,8262992194443778872,Chrome
60444,199071161839315679,Firefox
60445,9898996106883562113,Chrome
60446,4787473618498069373,Chrome
60447,1896914037992981315,Chrome
60448,336615073908323461,Safari
60449,9985791680370677319,Chrome
60450,1260413728060200143,Chrome
60451,4204458071396797164,Chrome
60452,9653941534772198730,Chrome
60453,5035829498826539729,Edge
60454,3061503748065283022,Chrome
60455,1494800144190424163,Firefox
60456,8757603237463058537,Firefox
60457,9347961513933732392,Chrome
60458,8870511202377534823,Chrome
60459,2676041523122006632,Chrome
60460,5032641369603052143,Chrome
60461,1069012567691177472,Chrome
60462,2910212497150329558,Chrome
60463,9491730479809646010,Chrome
60464,9653941534772198730,Chrome
60465,8676450263615591064,Chrome
60466,9117535759402266024,Chrome
60467,5367283658955930701,Chrome
60468,8336170038606962288,Chrome
60469,1727174662816752624,Chrome
60470,1623580012204143081,Chrome
60471,8870511202377534823,Chrome
60472,2979140907797342175,Chrome
60473,2503432082041028325,Chrome
60474,7482783443234728010,Chrome
60475,7071265663184313173,Chrome
60476,189036037968632103,Chrome
60477,9756558175439098644,Chrome
60478,1806488358224694939,Safari (in-app)
60479,1282349662229399805,Chrome
60480,4971763335105498184,Chrome
60481,5301544102130362776,Chrome
60482,806102303094789910,Chrome
60483,4616603644133929838,Chrome
60484,7171873911944439040,Coc Coc
60485,1427619596836313733,Safari
60486,1593996890848433570,Chrome
60487,7567219254744974839,Chrome
60488,9747599829498878470,Chrome
60489,9790501385574939281,Safari
60490,9891141121847130300,Safari
60491,2786392917552992127,Chrome
60492,5722393175903811324,Chrome
60493,2482366057126325844,Chrome
60494,4462349207487246303,Chrome
60495,3212315943191668501,Chrome
60496,6749133496722730234,Safari
60497,7464096359810239966,Safari
60498,8589045750549160470,Chrome
60499,7764314940127465138,Chrome
60500,326301481208673969,Safari
60501,4409453461884246265,Chrome
60502,9656502002499094843,Chrome
60503,225188316550984089,Safari
60504,381319143612866526,Chrome
60505,8414496623418906804,Safari
60506,9897933811586303294,Chrome
60507,429729797281891499,Chrome
60508,740720860401722163,Chrome
60509,54442499159414988,Safari
60510,3573224815209935209,Chrome
60511,617919223216798862,Safari
60512,3021411193230428842,Firefox
60513,1169586068371640107,Chrome
60514,1478765828174437344,Safari
60515,3926561452249991852,Safari
60516,9549073944258029746,Chrome
60517,2324575084604392556,Safari
60518,707914186797301982,Chrome
60519,7017139447093503772,Chrome
60520,6234058589431239322,Chrome
60521,630311784936486411,Chrome
60522,5137777117044142191,Chrome
60523,6939076448523564886,Safari
60524,6244868420779059566,Safari
60525,1074543653081704389,Chrome
60526,1184668293896998219,Safari
60527,8884889826341461769,Safari
60528,238688289181913365,Safari
60529,4670011324492566255,Chrome
60530,831935694141347503,Chrome
60531,8246102391317521872,Safari
60532,3906679754658635078,Chrome
60533,1029587708898187803,Chrome
60534,5323164582046803502,Chrome
60535,4646350095492890748,Safari
60536,5793219087577808929,Chrome
60537,1660560110151213364,Safari
60538,809460266458733239,Firefox
60539,830934369786251152,Safari
60540,4184833853767564662,Chrome
60541,4150626678505066311,Chrome
60542,72668174481366027,Chrome
60543,746643432705294204,Chrome
60544,7232028732991348556,Firefox
60545,8332645814402730475,Chrome
60546,493103811666121270,Safari
60547,748398415034300803,Safari
60548,8524549273595719643,Chrome
60549,9821551816804670796,Internet Explorer
60550,455675394534209031,Safari
60551,9877027147358095052,Chrome
60552,1787420262568321252,Safari
60553,7019028092500806444,Safari
60554,6035686629886821193,Chrome
60555,2755394530256562075,Safari
60556,430541515115702330,Safari
60557,514314064111296927,YaBrowser
60558,191953088501052848,Internet Explorer
60559,1482644344968781938,Safari
60560,1066355654848357538,Chrome
60561,9373557346324580814,Chrome
60562,8714742467088518519,Safari
60563,7669891606792068098,Chrome
60564,2653395630468754652,Safari
60565,2675763335253388350,Chrome
60566,1931612428638575224,Safari
60567,5493447413366354610,Chrome
60568,71328158654367701,Chrome
60569,4084065105853288629,Firefox
60570,970328752522079085,Edge
60571,7039446631289557218,Chrome
60572,5932282469064024337,Chrome
60573,4715938069413861022,Chrome
60574,4745687189414161838,Safari
60575,7477172768308896429,Safari
60576,7307493335871871143,Safari
60577,1852509465263384289,Safari
60578,578125650618867166,Safari
60579,4918495438800120071,Chrome
60580,8190833634227962113,Safari
60581,7379689792999252921,Safari
60582,380567243797338474,Safari
60583,2036841855077086524,Chrome
60584,6015554373195420360,Chrome
60585,8353822233994659759,Chrome
60586,4320826134297398377,Chrome
60587,5838717673683035122,Chrome
60588,2953528227862670523,Safari
60589,7190120815888864388,Chrome
60590,2502303927774212822,Chrome
60591,680575122586910671,Opera Mini
60592,4713394156935584807,Safari
60593,8482811995783150187,Safari
60594,4888971815448905018,Chrome
60595,3711929145900531348,Chrome
60596,822288335506167781,Chrome
60597,407951108522004045,Chrome
60598,6959768202991780689,Chrome
60599,2729428087712592792,Safari
60600,181707853289820147,Safari
60601,9208870690203159298,Chrome
60602,204693076281671444,Chrome
60603,6689069974763251008,Chrome
60604,1391897344444522598,Internet Explorer
60605,8276604755464232025,Safari
60606,762741241105516088,Chrome
60607,7864150926733861597,Chrome
60608,2035852762884296650,Safari
60609,3314077969039504134,Safari
60610,5179806073177563265,Safari
60611,6287088863112765447,Chrome
60612,6630122016388334169,Chrome
60613,2964423402763706769,Safari
60614,269312752864693138,Safari
60615,8646180167179332656,Firefox
60616,479193459128920962,Chrome
60617,2274566993481427598,Safari
60618,7344095493533240923,Chrome
60619,3974702922296891478,Safari
60620,7996431200656847637,Safari
60621,769776441792471512,Chrome
60622,446748239543790046,Safari
60623,359839221940184138,Safari
60624,5342429720830428544,Chrome
60625,1088725571282615936,Chrome
60626,9917717175681646223,Safari
60627,2415695050109971788,Safari
60628,7746389792083912329,Edge
60629,8813721533481538077,Chrome
60630,8112568875969419679,Chrome
60631,5954765978339823741,Chrome
60632,6536093356323434768,Safari
60633,3537243425306911258,Internet Explorer
60634,1940044825825610497,Chrome
60635,4035283759296192268,Chrome
60636,8361706261989997815,Chrome
60637,9538411764394553530,Chrome
60638,1130921932150868756,Chrome
60639,1536578163582850425,Chrome
60640,8663391893069712521,Safari
60641,566686275083085894,Firefox
60642,701400802441996537,Chrome
60643,1199429715770360853,Chrome
60644,2004095587770408214,Chrome
60645,9509674009249991787,Chrome
60646,9031792858565457941,Internet Explorer
60647,924091974088585343,Chrome
60648,4465697811539798238,Safari
60649,4879371606507139475,Chrome
60650,2393853580288228731,Internet Explorer
60651,2394948123509019384,Chrome
60652,3188362672213391342,Chrome
60653,696975893661977747,Chrome
60654,5829565712290277027,Safari
60655,7221243784939490097,Chrome
60656,6423032630550926754,Chrome
60657,7389041527374270334,Chrome
60658,7152864963247644681,Chrome
60659,1515949194428556612,Chrome
60660,3670461609824213111,Chrome
60661,4764748364339956888,Safari
60662,8395351450485886083,Chrome
60663,220044920501789301,Safari
60664,4926327056390532418,Safari
60665,2402023531885643711,Chrome
60666,2388027537945818948,Chrome
60667,870192609159544811,Chrome
60668,7607178375380738334,Chrome
60669,206610597747918669,Safari
60670,7051652678414693039,Chrome
60671,6033223137901153154,Internet Explorer
60672,7256188636216764015,Chrome
60673,5538844091572520493,Safari
60674,2171025287569612502,Safari
60675,7172740729957196732,Safari
60676,8618599479488557596,Safari
60677,8678615766272642819,Safari
60678,3119187361030668062,Chrome
60679,6375676245821552095,Safari
60680,5679729721486578305,Chrome
60681,7020371913500808733,Chrome
60682,1223832525826475686,Chrome
60683,9391605873740814866,Safari
60684,6749094864657430647,Safari
60685,9471269757669299615,Safari
60686,614300236694008322,Chrome
60687,7260924692596725186,Safari
60688,9177447926309746179,Chrome
60689,7110953531483071260,Safari
60690,2256330817547625867,Chrome
60691,9930500611071314258,Chrome
60692,2976136612560546523,Safari
60693,7276278480088736145,Chrome
60694,1247569119763765291,Chrome
60695,2005742756587062866,Chrome
60696,1543266218620649069,Chrome
60697,8092792444096229125,Safari
60698,5616348720589124123,Mozilla Compatible Agent
60699,2129714614637823968,Chrome
60700,5224502487706884012,Chrome
60701,8525776635477829896,Safari
60702,6911681883834681366,Safari
60703,9706694560331757678,Chrome
60704,8229248106828354191,Chrome
60705,286342946301726745,Safari
60706,191500471543770736,Safari
60707,5595255560525262683,Safari
60708,3284728110229263615,Safari
60709,8037286719419666758,Chrome
60710,828144286012793435,Safari
60711,3434662530610308055,Safari
60712,8887937365289719836,Chrome
60713,3803723858928395147,Chrome
60714,7010837715539808563,Chrome
60715,6715777480936570938,Chrome
60716,732901815632120353,Safari
60717,2070076629818427185,Safari
60718,5018297080445332809,Chrome
60719,2167565084397492954,Safari
60720,6776184492780881708,Chrome
60721,942893418539163332,Safari
60722,2601267789140071433,Safari
60723,9017949286509096873,Safari
60724,6470506415530295647,Chrome
60725,4948165978097749385,Safari
60726,6916487325173027190,Safari
60727,5508671176373792769,Safari
60728,136136475129980123,Safari
60729,1610787624148352097,Chrome
60730,3473928270380190504,Safari
60731,1276524740910874883,Chrome
60732,8816700728011287579,Safari
60733,3321002525957909940,Internet Explorer
60734,1851486677418718822,Chrome
60735,89402971188871351,Chrome
60736,8719419461529401277,Safari
60737,9897749400405679969,Chrome
60738,1043209136461300678,Safari
60739,774220431643865346,Chrome
60740,2979869451176880863,Chrome
60741,8258108130927823058,Chrome
60742,8395351450485886083,Chrome
60743,9220840520915389374,Safari
60744,3842541880996143959,Chrome
60745,1732667369972571275,Chrome
60746,4252623432939732251,Chrome
60747,3718226304172125284,Safari
60748,290458337181832259,Chrome
60749,2426502021722134973,Opera
60750,66143471628111113,Chrome
60751,7754937951187949819,Chrome
60752,7991904995759244782,Firefox
60753,4378996774678218785,Safari
60754,6689623981430883466,Chrome
60755,946850432615821286,Safari
60756,9666135075026181843,Chrome
60757,9087713750735494795,Safari
60758,3959091126664165850,Safari
60759,3178702005933669135,Safari
60760,8565536879322473867,Internet Explorer
60761,2088938259703525461,Safari
60762,6199052245761989261,Safari
60763,1299662977552476857,Chrome
60764,9976610497693150626,Chrome
60765,5669736262631802656,Safari
60766,5636126788060790660,Chrome
60767,6952953182049788584,Chrome
60768,7855537904524046013,Safari
60769,251936445274716319,Safari
60770,716518750869222199,Chrome
60771,2957289070765192843,Chrome
60772,1412814061294491336,Chrome
60773,7124658622958234488,Safari
60774,7038626660162439665,Safari
60775,8703470253344300606,Chrome
60776,5475445803984642766,Chrome
60777,8069364317478022612,Safari
60778,1346802196350270996,Chrome
60779,296260957640133075,Safari
60780,4662617150112222990,Chrome
60781,1926872697929834761,Safari
60782,1078258878498786244,Chrome
60783,2467805213826715428,Chrome
60784,789221208939971043,Safari
60785,9937133081035397527,Chrome
60786,6011633486627204618,Safari
60787,985511785139602845,Safari
60788,3251325263009442819,Safari
60789,3564084129461411353,Safari
60790,4367771277858728920,Safari
60791,3644941896117657699,Safari
60792,974392446304564074,Safari
60793,3799027852717659000,Chrome
60794,138530958281629862,Safari
60795,7779030983366631016,Chrome
60796,380796691008697924,Safari
60797,638442809629576403,Chrome
60798,2132254569856653517,Chrome
60799,3483493273711999300,Firefox
60800,4941564154769839670,Chrome
60801,2271784865784326439,Chrome
60802,1063867880171589177,Chrome
60803,8139926547818633492,Chrome
60804,360907496902686481,Chrome
60805,4504104468600264894,Safari
60806,4555740963666394155,Chrome
60807,9997357064065445324,Safari
60808,2834501394457095732,Safari
60809,6591029831147404921,Chrome
60810,9791760935216885434,Chrome
60811,6147570089173696547,Chrome
60812,8695744262246052092,Chrome
60813,4964014403176270195,Chrome
60814,6185616938945464902,Safari
60815,426790954733115673,Chrome
60816,56557384985539217,Chrome
60817,9134116264438580476,Safari
60818,7833581048369800995,Safari
60819,32227317728918536,Safari
60820,3035429021335601211,Chrome
60821,6629511335680594212,Chrome
60822,5383107883170142781,Chrome
60823,4597849897431621318,Chrome
60824,9151409990747729522,Safari
60825,37429214162498132,Safari
60826,953664656119734380,Safari
60827,6394641350436845818,Internet Explorer
60828,882504896825988389,Opera Mini
60829,345503534243188363,Chrome
60830,7584124970520294074,Chrome
60831,261748775478290232,Safari
60832,162974148434106258,Chrome
60833,2459789283620452280,Chrome
60834,903395067818482285,Chrome
60835,2354138292850669208,Chrome
60836,6869874258241780443,Safari
60837,9588415763246710439,Chrome
60838,3300933386439788695,Chrome
60839,5313800025840708809,Chrome
60840,535487652531699310,Safari
60841,7953161636782736070,Safari
60842,327588152623639731,Safari
60843,5309040670586905046,Chrome
60844,7177082062387330806,Safari
60845,1721417026927744861,Chrome
60846,2451855716885050204,Chrome
60847,7949313181827276650,Safari
60848,932248928410378320,Chrome
60849,7320448882636879778,Safari
60850,856437096841420557,Chrome
60851,2162227618182429645,Safari
60852,5782108232916752805,Chrome
60853,4593944032734925664,Coc Coc
60854,1260768786777761430,Safari
60855,48282238317152694,Chrome
60856,3243257439982063574,Safari
60857,1903711771279825713,Safari
60858,9697534626512174941,Chrome
60859,9823700571641678392,Safari
60860,6820614685450861609,Chrome
60861,371975313886973524,Safari
60862,3357292346804451015,Chrome
60863,6482102092740514782,Chrome
60864,718144106772986909,Safari
60865,241836822582943699,Safari
60866,6949703342873908800,Safari
60867,7254391712582286661,Safari
60868,8542842350269902671,Chrome
60869,3176300235853533905,Safari
60870,814754883093835686,Safari
60871,4571192412161472592,Chrome
60872,6038891997802062936,Chrome
60873,4335169180825910454,Chrome
60874,8705439266153979048,Safari
60875,2492016360748285666,Safari
60876,884880934726153143,Chrome
60877,1269037375455628059,Chrome
60878,9819363143568575379,Chrome
60879,4015378350205998386,Firefox
60880,1144913721225861458,Chrome
60881,3163265322825400270,Safari
60882,6034430341610518476,Safari
60883,9924225736891036226,Opera Mini
60884,569924212838122461,Safari
60885,5152144355008339217,Safari
60886,243921310014471180,Chrome
60887,1733095192944864117,Chrome
60888,4807030906284723505,Chrome
60889,5856922942096296180,Chrome
60890,321870856238094225,Chrome
60891,9152085581436315490,Chrome
60892,3250437330769721485,Chrome
60893,4027275130099111679,Safari
60894,8454716154010378713,Safari
60895,1314915740963605756,Chrome
60896,8715858780369047598,Chrome
60897,4637587563647957797,Chrome
60898,1645016357022523066,Chrome
60899,4035152671454642344,Safari
60900,7117480135794043201,Firefox
60901,7626659704625413495,Chrome
60902,8579012633025026018,YaBrowser
60903,1679054920606365474,Chrome
60904,7613061583563699291,Chrome
60905,8781531146585928234,Chrome
60906,6141411260528789783,Safari
60907,8608393271255216387,Chrome
60908,8264978806410735614,Safari
60909,4247944721235419335,Safari
60910,9449829992806541214,Safari
60911,1675508712060062869,Safari
60912,9752947603888119890,Safari
60913,9756543072562550766,Safari
60914,4247418882326472443,Chrome
60915,3032881513755920850,Safari
60916,233557824789256328,Chrome
60917,533972035222695369,Chrome
60918,9099577674572401523,Safari
60919,1432933989628840893,Safari
60920,9253975658636804460,Safari
60921,2083901494874490835,Chrome
60922,428866486315342848,Chrome
60923,849590817772398312,Chrome
60924,5947334454109692501,Chrome
60925,284602377525366964,Chrome
60926,6559745774420084852,Chrome
60927,7128411640926564998,Safari
60928,833562838483478928,Safari
60929,4443101494888547425,Chrome
60930,1958568249895474013,Safari
60931,390079391482800597,Chrome
60932,5566334853131028545,Safari
60933,4300701316273683570,Chrome
60934,8676852777702175763,Safari
60935,2864668187294422262,Chrome
60936,9699678301534893205,Chrome
60937,7287116204003363706,Chrome
60938,6702489954689989742,Safari
60939,1646162653743811979,Safari
60940,9856663241678575680,Chrome
60941,6565282860263422586,Chrome
60942,3643167931248051506,Safari
60943,2872920745247929106,Safari
60944,4865070013046370321,Safari
60945,1534887289152064091,Safari
60946,928605665792102976,Chrome
60947,6470506415530295647,Chrome
60948,7734123082053936403,Chrome
60949,571799114867474213,Firefox
60950,7252890623799972694,Chrome
60951,9723347389006315899,Safari
60952,3035128608505568281,Safari
60953,9537119767136042966,Edge
60954,8681844701488446514,Safari
60955,8202796183934494022,Safari
60956,946374852610448502,MRCHROME
60957,2367001528711533726,Chrome
60958,6621763480130990425,Chrome
60959,4970473304325243912,Safari
60960,5081217959911219252,Chrome
60961,5349512474700207597,Chrome
60962,6375126244551016798,Chrome
60963,3033696544287783808,Safari
60964,9915043320860215720,Safari
60965,5146675476893471064,Safari
60966,5394963987503005061,Chrome
60967,1021993793959057013,Safari
60968,5745202090669393044,Chrome
60969,1164464272351337222,Safari
60970,7721487305893761587,Safari
60971,1687945130277877272,Chrome
60972,5457072330516997722,Chrome
60973,5994697370747277549,Chrome
60974,9439504559632574733,Safari
60975,3689804123647923791,Safari
60976,9269337867445181214,Chrome
60977,9485116333708425851,Chrome
60978,522934104833627020,Chrome
60979,5741185107117486092,Safari
60980,6282918750137743662,Safari
60981,9033924533125408484,Chrome
60982,390991285254168166,Safari
60983,4026551040851856729,Chrome
60984,8643825007929501623,Safari
60985,3635646855304015178,Chrome
60986,8555963502544194261,Chrome
60987,4600973911001268498,Safari
60988,9907765820534037985,Firefox
60989,3453263044436627605,Chrome
60990,4955862606916513909,Chrome
60991,1662667322734780428,Chrome
60992,4169030127688852261,Safari
60993,7079456015954978235,Chrome
60994,7111176489613916328,Chrome
60995,5153123484193785036,Safari
60996,6422098810524215878,Safari
60997,6138715251885573151,Chrome
60998,6206942588331712213,Safari
60999,491327809996417225,Safari
61000,8489183573038924917,Edge
61001,7072647276870686989,Chrome
61002,8563034139549244025,Chrome
61003,57466106081393202,Safari
61004,9188425109301729235,Chrome
61005,5465272115014348921,Safari
61006,9371564956908205558,Safari
61007,8966123346711591685,Chrome
61008,6356745965354015273,Chrome
61009,3714122029922332578,Chrome
61010,824164744595905662,Chrome
61011,361958397281346447,Chrome
61012,6354280277591429069,Chrome
61013,1911777805014438395,Safari
61014,9420801166995939664,Safari
61015,338558384396237940,Safari
61016,7212597576809469933,Chrome
61017,4104962461653617643,Safari
61018,4510830866708058265,Chrome
61019,1065481172799478115,Safari
61020,2786095994090100424,Safari
61021,6184718390751868746,Safari
61022,5317110993226339342,Safari
61023,1685337972612937159,Chrome
61024,8448233961737462110,Safari
61025,4985524907668209060,Chrome
61026,4683147009340122155,Safari
61027,513179758497673608,Chrome
61028,1966196597694955674,Chrome
61029,6010279170908188427,Chrome
61030,5057218534177837038,Safari
61031,7407243706724269302,Safari
61032,4602967051499976198,Chrome
61033,8177013499938290121,Safari
61034,8148066731162275152,Chrome
61035,4398887545942011538,Safari
61036,2467559422094964688,Internet Explorer
61037,833292292369457060,Chrome
61038,1921215314614681364,Safari
61039,5423301660719212195,Chrome
61040,6901453386716059031,Chrome
61041,8076838367091291210,Safari
61042,8987638209970316580,Chrome
61043,2039880248242055374,Safari
61044,847789692238569054,Opera Mini
61045,5007655868718435726,Chrome
61046,8130083944332787710,Chrome
61047,2721295536541487039,Safari
61048,9422468084647552913,Safari
61049,6296354568942521920,Chrome
61050,8402857512063187373,Internet Explorer
61051,1332964843657524802,Chrome
61052,1163540073106187549,Chrome
61053,8981918876318451991,Safari
61054,8393596858925336480,Chrome
61055,474385760267323252,Safari
61056,5442503684677616216,Chrome
61057,2576386927510875167,Safari
61058,5410416298056103982,Firefox
61059,1027242721151747296,Safari
61060,4615999908365962689,Safari
61061,2579624498273080296,Chrome
61062,3600153558758958419,Chrome
61063,9058867008335243666,Safari
61064,7273122965954339248,Safari
61065,7482054450674552720,Chrome
61066,4265539242606143211,Safari
61067,249827210618097510,Safari
61068,6759125775340059881,Chrome
61069,2069247166431463686,Safari
61070,882867133567142898,Safari
61071,428435524067455424,Safari
61072,6305528862285822562,Chrome
61073,7864868459935745661,Chrome
61074,5168859151920858227,Chrome
61075,315567498005432863,Safari
61076,5821751231374567813,Chrome
61077,1969888688440906424,Safari
61078,7548084414697465970,Safari
61079,1085537414065850741,Chrome
61080,4865675296809467699,Safari
61081,4108328202720586871,Internet Explorer
61082,9095237312527813559,Safari
61083,7583214570106572557,Safari
61084,715834100351406274,Safari
61085,5541899128586057649,Safari
61086,1931375594283900208,Chrome
61087,4840535089484965368,Maxthon
61088,3313271489488991978,Safari
61089,535280332863530775,Chrome
61090,7273642704784536831,Chrome
61091,2433157076194878381,Chrome
61092,7339651921186334879,Safari
61093,4212480974781917930,Safari
61094,6373828115390828825,Chrome
61095,6405834721342992213,Safari
61096,3873480976313730156,Chrome
61097,597467565134328790,Safari
61098,3443398476591369459,Chrome
61099,4842992040806977548,Chrome
61100,2284335385446028650,Maxthon
61101,4243178039853714601,Safari
61102,9678933979309077393,Chrome
61103,1461422125676235128,Chrome
61104,147041272200097127,Chrome
61105,4773633865583038709,Safari
61106,6305061644318721910,Safari
61107,1024226399059111738,Chrome
61108,4265677765221222327,Safari
61109,580277246147431920,Internet Explorer
61110,2741805155958633135,Chrome
61111,3581631153748037285,Chrome
61112,1781204997827696145,Safari
61113,7430749740434990357,Safari
61114,8209636368425324993,Safari
61115,6946436395387891445,Firefox
61116,5538065253835217983,Chrome
61117,4983474375761704940,Chrome
61118,265199141209683392,Safari
61119,9147185526220384524,Safari
61120,150400288951070187,Chrome
61121,6383499132069351738,Chrome
61122,4703045091310582012,Chrome
61123,463018819066949326,Chrome
61124,921531127450302022,Chrome
61125,1627397988093508215,Chrome
61126,5741594546096827528,Chrome
61127,247552676121180638,Safari
61128,584180316239901311,Chrome
61129,6473505937839651537,Chrome
61130,2426822136893322014,Chrome
61131,624216078939579669,Opera Mini
61132,871388561475429443,Chrome
61133,2626327005071832953,Chrome
61134,8718097554891114971,Safari
61135,6992097760841213196,Chrome
61136,83388664106004843,Safari
61137,4491355601412209423,Chrome
61138,234915556556707589,Safari
61139,3782167966642693303,Safari
61140,1204307002398654528,Chrome
61141,5501502392418673711,Safari
61142,6300874052504262792,Safari
61143,3784241749730187337,Safari
61144,2617908310316525283,Chrome
61145,1600922524605928405,Safari
61146,8776204989215270046,Safari
61147,299474282130600825,Chrome
61148,239800291499246772,Safari
61149,7772254122442872839,Chrome
61150,9895106515494512994,Chrome
61151,570884756626757620,Chrome
61152,8592480701948779728,Chrome
61153,3904190314843556675,Chrome
61154,6842907101510191345,Safari
61155,2011025237758752845,Chrome
61156,252328834971303659,Safari
61157,6568604397466123452,Chrome
61158,3773474918094238175,Opera
61159,9516332844715072829,Safari
61160,6363897998778618833,Safari
61161,2697320929709332055,Chrome
61162,1039969259916914710,Chrome
61163,5759269122119062234,Safari
61164,643320669365147413,Safari
61165,6296402271991388798,Safari
61166,7033062782471015911,Safari
61167,6776569779019512855,Chrome
61168,6708601844208682634,Chrome
61169,5724417862015586684,Safari
61170,7852331823115353295,Safari
61171,5431081298415234301,Chrome
61172,7956834692046934200,Chrome
61173,8289563517816287061,Safari
61174,8394892078466333307,Chrome
61175,9710376605734482858,Safari
61176,4276391566210698324,Chrome
61177,399169288067740607,Safari
61178,7137349093536287169,Safari
61179,9527859085346536609,Safari
61180,858327509761036145,Chrome
61181,487666255000069975,Safari
61182,8977729999019814681,Safari
61183,5023532059219378163,Safari
61184,4238958664892626272,Chrome
61185,7341348474149092184,Chrome
61186,2940081927135295470,Chrome
61187,8515528984954407575,Chrome
61188,6214064026835220230,Opera Mini
61189,172908143903661282,Safari
61190,134140242470113204,Chrome
61191,7872748606149812901,Safari
61192,3789731949391386974,Safari
61193,3859432917915534713,Safari
61194,5339500647465854454,Safari
61195,2983834014136472337,Chrome
61196,5162492159843556141,Chrome
61197,26492846766961434,Safari
61198,4287919644588619118,Safari
61199,5492877272379578459,Chrome
61200,441611580651103820,Opera
61201,2844613454173996220,Chrome
61202,3553084500031548144,Chrome
61203,5917823709780054587,Chrome
61204,6238435011044792744,Chrome
61205,8819165819321219044,Chrome
61206,5700146645301628194,Safari
61207,9494683699673643738,Chrome
61208,767146378900037783,Safari
61209,1437069755460723031,Chrome
61210,2165774109869586454,Safari
61211,9559856830439814886,Chrome
61212,511560536892373466,Safari
